ID,UNIVERSIDAD,ID_universidad,date_created,date_modified,q0001,q0002,q0003,q0004,q0005,q0006,q0007_0001,q0007_0002,q0007_0003,q0007_0004,q0007_0005,q0007_other,q0008,q0010,q0011,q0012,q0013,q0014,q0015_0001,q0015_0002,q0015_0003,q0015_0004,q0015_0005,q0015_0006,q0015_0007,q0015_other,q0016,q0017,q0018rc,q0018,q0019,q0020_0001,q0020_0002,q0020_0003,q0020_0004,q0020_0005,q0020_0006,q0020_0007,q0020_0008,q0020_0009,q0020_other,q0021_0001,q0021_0002,q0021_0003,q0021_0004,q0021_0005,q0021_0006,q0021_0007,q0021_0008,q0022_0001,q0022_0002,q0022_0003,q0022_0004,q0022_0005,q0022_0006,q0022_0007,q0022_0008,q0022_0009,q0022_0010,q0022_0011,q0022_0012,q0022_0013,q0023_0001,q0023_0002,q0023_0003,q0023_0004,q0023_0005,q0023_0006,q0023_0007,q0023_0008,q0023_0009,q0023_0010,q0023_0011,q0023_other,q0024_0001,q0024_0002,q0024_0003,q0024_0004,q0024_0005,q0024_0006,q0024_0007,q0024_0008,q0024_0009,q0024_0010,q0024_0011,q0024_0012,q0024_0013,q0024_0014,q0024_other,q0025_0001,q0025_0002,q0025_0003,q0025_0004,q0025_0005,q0025_0006,q0025_0007,q0025_0008,q0025_0009,q0025_0010,q0025_0011,q0025_0012,q0025_0013,q0025_0014,q0025_0015,q0025_0016,q0025_0017,q0026_0001,q0026_0002,q0026_0003,q0026_0004,q0026_0005,q0026_0006,q0026_0007,q0026_0008,q0026_0009,q0026_0010,q0026_0011,q0026_0012,q0026_0013,q0027_0001,q0027_0002,q0027_0003,q0027_0004,q0027_0005,q0027_0006,q0027_0007,q0027_0008,q0027_0009,q0027_0010,q0027_0011,q0027_0012,q0027_0013,q0027_0014,q0027_0015,q0027_0016,q0027_0017,q0027_0018,q0028_0001,q0028_0002,q0028_0003,q0028_0004,q0028_0005,q0028_0006,q0028_0007,q0028_0008,q0028_0009,q0028_0010,q0028_other,duelo
4166,5,378,01/11/2023 07:12:27 AM,01/11/2023 07:35:12 AM,1,1,2,2,4,9,1,0,0,,0,"",9,8,2,2,1,2,1,0,0,0,0,,0,"",2,1,2,2,16,0,0,0,0,1,0,0,,0,"",3,4,3,3,3,3,3,4,3,5,1,4,3,3,3,4,3,5,4,1,3,1,1,1,0,0,1,0,0,0,,0,"",0,0,0,0,1,0,0,0,0,0,1,0,,0,"",2,2,,1,2,2,1,1,2,2,1,4,1,1,1,1,3,1,1,1,1,1,1,4,1,1,1,1,1,3,2,2,1,1,4,4,4,1,1,3,5,1,1,3,3,1,3,3,0,0,0,0,0,0,0,1,,0,"",1
4170,5,382,01/10/2023 10:01:56 PM,01/10/2023 10:12:08 PM,1,1,1,1,3,9,1,0,0,,0,"",9,2,1,1,2,2,0,1,1,1,0,,0,"",2,1,1,1,2,0,0,1,0,1,0,0,,0,"",3,4,3,2,5,3,4,2,3,5,4,5,4,4,5,5,3,5,4,2,4,0,1,1,0,1,1,0,0,0,,0,"",0,0,0,0,1,0,0,1,0,0,0,0,,0,"",2,2,4,1,2,3,1,1,1,1,2,3,4,1,3,1,1,4,4,3,1,1,1,4,4,1,1,1,1,1,3,4,3,5,5,3,4,2,5,3,5,3,5,3,4,2,2,3,0,0,0,0,0,0,0,1,,0,"",1
4173,5,385,01/10/2023 08:25:11 PM,01/10/2023 08:40:04 PM,1,1,2,2,3,9,1,0,0,,0,"",9,4,2,1,2,2,0,0,0,1,0,,0,"",2,2,4,4,7,0,0,0,0,1,0,0,,0,"",1,1,1,1,1,1,1,1,1,4,1,4,2,1,1,1,5,4,3,2,4,1,1,1,1,1,1,0,0,0,,0,"",0,0,0,0,0,0,0,0,0,0,1,0,,0,"",2,4,1,1,1,1,1,2,1,4,4,4,4,1,1,1,2,4,5,5,5,5,4,5,5,4,3,4,3,4,4,5,3,4,3,5,5,2,4,4,4,4,5,4,3,3,4,4,0,0,0,0,1,0,0,0,,0,"",1
4175,5,387,01/10/2023 07:46:03 PM,01/10/2023 08:01:21 PM,1,1,2,2,3,9,1,0,0,,0,"",9,2,2,2,1,2,0,1,1,1,0,,0,"",2,2,1,1,25,0,0,0,0,1,0,0,,0,"",1,4,5,1,3,1,1,4,3,5,1,5,3,3,1,4,2,5,4,2,3,0,0,0,0,0,0,0,1,0,,0,"",0,0,1,0,1,1,0,1,1,1,0,0,,0,"",2,2,4,1,4,3,1,1,1,1,4,3,4,2,4,1,2,5,1,4,5,5,5,5,1,1,1,1,1,1,4,5,3,5,5,5,5,1,4,4,5,1,5,3,5,3,3,1,0,0,0,0,0,0,0,0,,1,Deporte,1
4176,5,388,01/10/2023 07:32:57 PM,01/10/2023 07:43:11 PM,1,1,2,2,1,26,1,0,0,,0,"",26,2,3,2,2,2,1,0,0,0,0,,0,"",2,2,2,2,21,0,0,1,0,1,0,0,,0,"",,,,,,,,,4,4,,,,,,,,,,,,1,1,1,1,1,1,1,0,0,,0,"",0,1,0,0,0,0,0,0,0,0,0,0,,0,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1
4179,5,391,01/10/2023 06:36:56 PM,01/10/2023 06:55:43 PM,1,1,1,1,8,9,0,0,1,,0,"",9,13,1,1,2,2,1,0,0,0,0,,0,"",2,2,2,2,13,0,0,1,0,1,0,0,,0,"",2,4,2,5,2,2,2,2,3,4,4,4,4,2,2,5,2,5,5,2,2,0,0,0,0,0,0,0,1,0,,0,"",0,0,0,0,0,0,0,1,0,0,1,0,,0,"",4,4,4,1,2,2,1,1,2,1,1,1,4,1,1,1,4,5,5,2,4,5,5,2,3,3,4,5,3,3,4,4,2,5,3,5,5,1,2,1,5,1,5,2,4,2,2,3,0,0,0,0,0,1,1,0,,0,"",1
4181,5,393,01/10/2023 06:07:21 PM,01/10/2023 06:12:13 PM,1,1,2,2,6,12,0,1,0,,0,"",9,10,1,1,1,2,0,0,1,1,0,,0,"",2,1,1,1,19,0,0,0,0,1,0,0,,0,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1
4184,5,396,01/10/2023 04:30:34 PM,01/10/2023 04:49:46 PM,1,1,2,2,10,9,1,0,0,,0,"",9,9,2,2,1,2,0,1,0,1,0,,0,"",1,2,3,3,8,0,0,0,0,0,1,0,,0,"",4,5,5,5,5,5,5,2,5,5,4,5,5,5,5,5,4,5,2,4,4,1,1,1,0,0,0,0,0,0,,0,"",0,0,0,0,0,0,0,0,0,0,0,1,,0,"",1,2,4,1,1,2,1,1,1,2,2,2,3,4,4,1,1,2,1,4,1,1,4,1,2,1,1,1,1,1,3,1,1,5,5,1,5,1,3,3,3,3,5,1,3,1,1,1,0,0,0,0,0,0,0,1,,0,"",1
4186,5,398,01/10/2023 04:16:29 PM,01/10/2023 04:27:32 PM,1,1,2,2,7,9,1,0,0,,0,"",9,10,2,1,1,2,0,0,0,1,0,,0,"",2,2,2,2,14,0,0,0,0,1,0,0,,0,"",4,5,5,4,3,3,3,5,5,5,4,5,5,4,5,5,4,5,4,3,5,0,0,0,0,0,1,0,0,0,,0,"",0,0,0,0,0,0,0,1,0,1,0,0,,0,"",2,1,3,1,3,3,1,1,1,3,4,4,1,1,1,1,3,3,1,4,1,1,1,5,3,1,1,1,1,3,3,5,3,5,4,3,3,1,3,4,5,1,5,3,5,5,5,3,0,0,0,0,0,0,0,1,,0,"",1
4188,5,400,01/10/2023 04:05:16 PM,01/10/2023 04:17:16 PM,1,1,2,2,2,9,1,0,0,,0,"",9,6,2,1,2,2,0,1,1,0,0,,0,"",2,2,1,1,27,0,0,1,0,0,0,0,,0,"",3,4,4,4,4,3,2,4,5,5,3,4,5,3,4,5,3,4,2,3,3,1,0,1,1,1,1,0,0,0,,0,"",0,1,1,0,0,0,0,1,0,0,0,0,,0,"",2,2,3,1,4,3,1,1,1,2,2,2,3,2,4,3,2,3,1,3,1,1,2,4,1,2,1,4,1,1,4,4,4,4,4,2,4,3,4,4,4,3,5,3,4,3,4,4,1,0,0,0,0,0,0,0,,0,"",1
4193,5,405,01/10/2023 04:00:02 PM,01/10/2023 04:05:33 PM,1,1,2,2,2,9,1,0,0,,0,"",9,4,2,1,2,2,1,1,0,1,0,,0,"",2,2,1,1,13,0,0,0,0,1,0,0,,0,"",3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,,0,"",0,0,0,0,0,0,0,0,0,0,0,1,,0,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1
4195,5,407,01/10/2023 01:38:57 PM,01/10/2023 01:57:28 PM,1,1,1,1,2,9,1,0,0,,0,"",9,2,1,1,2,2,0,0,0,0,1,,0,"",2,2,2,2,21,0,0,1,0,1,0,0,,0,"",1,1,1,1,1,1,1,1,1,3,4,3,3,1,1,3,1,3,4,4,2,1,0,1,1,1,0,0,0,0,,0,"",0,0,0,0,0,0,0,0,0,0,0,1,,0,"",1,1,1,1,1,1,1,1,1,1,,3,3,1,1,1,1,1,2,5,3,3,3,1,1,1,1,1,1,1,1,1,2,2,1,3,4,1,1,1,5,3,3,3,4,2,3,5,0,0,0,0,0,0,0,1,,0,"",1
4198,5,410,12/31/2022 03:53:09 AM,12/31/2022 04:02:32 AM,1,1,2,2,2,9,1,0,0,,0,"",9,6,2,1,2,2,0,1,0,1,0,,0,"",1,2,2,2,14,0,0,0,0,1,0,0,,0,"",4,3,4,2,3,5,3,3,4,5,,4,3,3,4,4,2,3,3,3,3,0,1,1,1,1,0,0,0,0,,0,"",0,0,0,0,0,1,0,0,1,1,0,0,,0,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1
4199,5,411,12/30/2022 06:09:51 PM,12/30/2022 06:30:31 PM,1,1,2,2,4,12,1,0,0,,0,"",9,2,1,2,2,1,1,0,0,1,0,,0,"",2,2,1,1,16,0,0,0,0,1,0,0,,0,Tio,2,2,2,4,3,2,3,2,2,2,1,2,2,2,1,5,2,5,5,1,2,0,0,1,0,0,0,0,0,0,,0,"",0,0,0,0,0,0,0,1,0,0,0,0,,0,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1
4200,5,412,12/14/2022 01:54:09 PM,12/28/2022 09:49:04 PM,1,1,2,2,2,12,1,0,0,,0,"",9,6,2,1,2,2,1,0,0,1,0,,0,"",1,2,3,3,7,0,0,0,1,1,0,0,,0,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1
4202,5,414,12/24/2022 01:22:32 PM,12/24/2022 01:25:19 PM,1,1,2,2,3,9,0,0,1,,0,"",9,2,2,2,1,2,1,1,1,1,0,,0,"",2,2,2,2,12,0,0,1,0,0,0,0,,0,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1
4205,5,417,12/20/2022 06:18:11 PM,12/20/2022 06:29:00 PM,1,1,2,2,2,9,1,0,0,,0,"",9,2,2,1,2,2,0,0,0,1,0,,0,"",2,1,1,1,21,0,0,0,0,1,0,0,,0,"",3,2,2,4,3,3,3,3,1,3,2,4,3,2,2,2,2,2,2,2,3,0,0,0,1,1,0,1,0,0,,0,"",0,0,1,0,1,0,0,0,0,1,0,0,,0,"",3,2,4,1,2,2,1,2,2,3,3,3,3,1,1,1,2,5,5,3,5,5,5,5,3,3,3,3,4,5,4,4,2,4,4,4,4,2,3,2,4,3,4,3,4,3,3,3,1,0,0,0,0,1,0,0,,0,"",1
4207,5,419,12/20/2022 07:20:18 AM,12/20/2022 07:32:14 AM,1,1,2,2,1,12,1,0,0,,0,"",9,2,2,3,1,2,1,0,0,0,0,,0,"",2,2,1,1,1,0,0,1,0,0,0,0,,0,"",,,4,4,4,4,3,4,1,2,3,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,,0,"",,,,,,,,,,,,,1,,"",2,1,1,1,4,4,4,1,1,4,3,4,4,1,1,3,4,5,5,4,5,5,5,4,3,4,4,5,2,1,5,4,4,5,4,4,,1,,5,3,3,3,3,,,,,0,0,0,0,0,0,0,0,,1,el Gimnasio,1
4209,5,421,12/18/2022 05:01:29 PM,12/18/2022 05:17:32 PM,1,1,2,2,3,9,1,0,0,,0,"",9,8,2,2,2,2,0,0,0,1,0,,0,"",2,2,2,2,13,0,1,0,1,0,0,0,,0,"",4,5,4,5,3,3,3,3,5,5,2,5,4,4,4,4,2,4,3,2,4,1,1,1,1,1,0,0,0,0,,0,"",0,0,1,0,0,0,1,1,0,0,0,0,,0,"",2,2,2,1,2,2,2,2,1,1,1,1,1,2,2,4,2,2,3,1,3,3,3,3,3,5,1,4,1,4,3,3,3,5,3,1,4,2,3,2,4,2,5,3,4,2,2,2,1,1,0,0,1,0,0,0,,0,"",1
4211,5,423,12/17/2022 12:07:04 AM,12/17/2022 12:10:38 AM,1,1,1,1,1,15,0,0,1,,0,"",9,1,2,3,2,2,0,1,0,0,0,,0,"",2,2,1,1,25,0,0,0,0,1,0,0,,0,"",2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1
4212,5,424,12/16/2022 11:51:47 PM,12/17/2022 12:02:44 AM,1,1,2,2,7,9,1,0,0,,0,"",9,10,1,1,2,2,1,1,1,1,0,,0,"",2,2,4,4,13,0,0,1,0,1,0,1,,0,"",4,4,3,5,5,5,1,5,5,5,1,5,4,4,5,2,3,5,3,1,4,1,1,1,0,1,0,1,0,0,,0,"",0,0,0,0,0,0,0,1,0,0,1,0,,0,"",3,2,2,1,4,4,1,4,1,1,2,2,1,1,4,4,2,2,2,3,1,1,4,5,4,5,1,5,1,5,5,5,2,5,2,5,4,1,1,1,5,2,5,3,5,3,1,2,0,0,0,0,1,0,0,0,,0,"",1
4216,5,428,12/15/2022 03:14:06 PM,12/15/2022 03:24:27 PM,1,1,1,1,8,9,0,0,1,,0,"",9,10,2,1,2,2,1,1,0,0,0,,0,"",2,2,3,3,17,1,1,1,0,0,0,0,,0,"",1,1,4,5,1,1,1,5,5,5,3,4,5,4,1,5,4,3,1,1,5,1,1,1,1,1,0,0,0,0,,0,"",1,1,1,1,0,0,0,0,0,0,0,0,,0,"",2,1,4,2,4,4,4,1,1,1,,4,4,1,1,4,4,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,0,0,0,0,1,1,1,0,,0,"",1
4225,5,437,12/14/2022 07:09:51 PM,12/14/2022 07:22:26 PM,1,1,2,2,15,9,0,0,1,,0,"",9,1,2,2,2,2,1,0,0,0,0,,0,"",2,2,2,2,4,,,,,,,,1,,"",4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,3,4,0,1,1,0,0,1,1,1,0,,0,"",0,0,0,0,0,0,1,0,0,0,0,0,,0,"",3,1,3,1,4,3,3,3,3,3,3,2,3,2,3,1,3,3,4,4,1,1,4,4,4,1,4,1,1,4,3,4,4,4,4,4,4,3,4,4,4,4,5,4,4,4,3,1,,,,,,,,,1,,"",1
4226,5,438,12/14/2022 06:48:05 PM,12/14/2022 06:56:47 PM,1,1,2,2,5,9,1,0,0,,0,"",9,4,2,2,1,2,0,1,0,0,0,,0,"",2,2,4,4,13,0,1,0,0,0,0,0,,0,"",4,5,5,4,5,5,5,5,5,5,3,5,4,5,5,5,4,5,3,2,5,1,1,0,0,0,1,0,0,0,,0,"",1,1,1,1,1,1,1,1,1,1,1,0,,0,"",1,1,3,1,3,3,1,1,1,3,2,2,2,2,3,2,2,5,4,2,2,3,3,3,3,3,3,4,4,4,3,5,2,5,5,2,5,2,4,4,4,1,5,1,5,2,2,1,0,0,0,0,1,1,0,0,,0,"",1
4227,5,439,12/14/2022 05:53:07 PM,12/14/2022 06:01:00 PM,1,1,1,1,5,9,1,0,0,,0,"",9,2,1,1,1,2,0,0,1,0,0,,0,"",1,2,1,1,1,1,0,0,0,0,0,0,,0,"",3,4,4,5,2,3,2,3,4,5,2,5,3,3,2,5,3,2,3,2,4,1,1,1,0,0,1,1,1,0,,0,"",0,0,1,0,0,0,1,0,1,0,0,0,,0,"",2,2,2,1,2,2,1,1,1,2,2,3,3,1,1,1,4,1,2,2,4,4,3,4,2,2,2,2,1,1,2,4,2,5,2,3,3,1,3,4,5,2,5,3,5,4,3,3,0,0,0,0,0,0,0,1,,0,"",1
4229,5,441,12/14/2022 04:30:45 PM,12/14/2022 04:45:04 PM,1,1,2,2,8,9,1,0,0,,0,"",9,12,1,1,2,2,0,1,1,1,0,,0,"",1,2,1,1,26,0,0,1,0,0,0,0,,0,"",5,5,5,5,5,4,3,4,5,5,3,5,5,3,2,5,2,3,2,2,5,1,1,0,1,1,1,1,1,0,,0,"",0,0,1,0,0,1,1,1,0,0,0,0,,0,"",3,2,3,3,2,1,3,4,3,2,4,4,4,2,3,3,4,5,5,4,4,5,5,4,4,4,3,4,5,5,5,4,1,5,2,2,5,1,1,1,5,1,5,2,5,1,1,2,0,0,0,0,0,1,0,0,,0,"",1
4231,5,443,12/14/2022 04:01:23 PM,12/14/2022 04:03:24 PM,1,1,2,2,4,8,1,0,0,,0,"",9,8,2,1,2,2,0,1,0,0,0,,0,"",2,2,,"",,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1
4235,5,447,12/14/2022 03:14:27 PM,12/14/2022 03:27:36 PM,1,1,2,2,5,9,0,0,1,,0,"",9,2,1,2,1,2,,,,,,1,,"",2,2,2,2,8,0,0,0,1,1,0,0,,0,"",3,4,5,2,3,4,2,3,4,4,1,5,4,4,3,5,3,5,4,1,3,0,0,0,0,0,0,0,1,0,,0,"",,,,,,,,,,,,,1,,"",1,1,3,1,2,2,1,1,1,3,3,3,3,2,3,1,2,4,1,5,4,5,1,2,1,1,1,2,2,1,2,5,2,5,2,2,5,3,5,4,5,3,5,3,4,5,3,3,0,0,0,0,0,0,0,1,,0,"",1
4238,5,450,12/14/2022 02:07:10 PM,12/14/2022 02:51:57 PM,1,1,2,2,1,9,1,0,0,,0,"",9,4,2,1,2,2,0,1,1,1,0,,0,"",2,2,2,2,6,0,0,1,0,1,0,0,,0,"",1,3,2,2,2,1,1,1,4,3,1,3,3,2,2,5,3,1,3,3,3,0,0,0,0,0,1,0,0,0,,0,"",0,0,0,0,0,0,0,1,0,0,0,0,,0,"",4,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,5,1,3,5,1,1,1,5,2,5,2,4,1,1,1,0,0,0,0,0,0,0,1,,0,"",1
4243,5,455,12/14/2022 01:53:31 PM,12/14/2022 02:09:18 PM,1,1,3,3,2,9,1,0,0,,0,"",9,4,2,2,1,2,1,1,1,1,0,,0,"",2,2,3,3,27,0,0,1,0,1,0,1,,0,"",3,4,,5,3,4,1,2,2,4,5,5,4,4,2,5,2,,5,5,3,0,0,0,1,1,1,0,0,0,,0,"",0,1,1,0,1,0,0,1,0,0,1,0,,0,"",3,1,2,1,1,1,1,4,2,4,4,4,4,2,3,1,4,5,4,4,2,2,2,3,3,3,2,3,2,2,3,3,3,5,2,4,5,4,4,4,5,,4,4,3,2,4,4,1,0,0,1,0,0,0,0,,0,"",1
4248,5,460,12/14/2022 12:47:45 PM,12/14/2022 01:41:22 PM,1,1,2,2,18,6,,,,1,,"",9,2,2,3,3,2,0,0,1,0,0,,0,"",2,2,4,4,9,1,1,0,0,1,0,0,,0,"",,5,,5,,,5,,5,5,1,5,5,5,5,5,5,5,5,1,5,0,0,0,0,0,0,0,1,0,,0,"",0,0,1,1,0,1,0,0,0,0,1,0,,0,"",1,1,4,1,4,4,4,1,1,4,4,4,4,1,1,1,4,5,5,1,4,4,1,1,1,1,1,1,5,5,4,4,2,4,4,5,5,1,5,4,5,3,5,3,5,5,4,1,0,0,1,0,0,0,0,0,,0,"",1
4249,5,461,12/14/2022 01:32:36 PM,12/14/2022 01:35:41 PM,1,1,2,2,8,9,0,1,0,,0,"",9,13,2,1,2,2,1,1,0,0,0,,0,"",1,2,2,2,9,0,0,1,0,0,0,0,,0,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1
4253,5,465,12/14/2022 01:11:16 PM,12/14/2022 01:14:15 PM,1,1,1,1,2,9,1,0,0,,0,"",9,2,2,1,2,2,0,1,0,1,0,,0,"",2,1,1,1,13,0,0,0,0,1,0,0,,0,"",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,,0,"",0,0,0,0,0,0,0,0,0,0,0,1,,0,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1
4254,5,466,12/14/2022 01:06:00 PM,12/14/2022 01:10:51 PM,1,1,1,1,5,9,1,0,0,,0,Padres,9,2,2,2,2,2,0,1,0,0,0,,0,"",1,2,1,1,11,0,0,1,0,0,0,0,,0,"",1,1,1,1,2,1,2,2,3,3,,,,,,,,,,,,0,1,1,1,0,0,0,0,0,,0,"",0,1,0,0,0,0,0,1,0,0,0,0,,0,"",1,2,3,1,1,1,1,,,,,,,,,,,4,4,5,5,5,5,5,5,5,5,5,5,5,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,,0,"",1
4255,5,467,12/14/2022 12:55:32 PM,12/14/2022 01:02:04 PM,1,1,2,2,1,26,1,0,0,,0,"",9,4,2,2,2,2,0,0,0,1,0,,0,"",1,2,,0,7,0,0,1,0,0,0,0,,0,"",3,4,,,4,4,4,4,4,4,4,4,4,4,4,4,4,,4,3,4,0,0,0,0,0,0,0,0,1,,0,No pude despedirme por las clases de la U,0,0,0,0,0,0,0,1,0,0,0,0,,0,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1
4256,5,468,12/14/2022 12:50:08 PM,12/14/2022 12:59:38 PM,1,1,2,1,4,9,1,0,0,,0,"",9,8,2,2,2,2,0,1,0,0,0,,0,"",2,2,2,2,12,0,0,1,0,0,0,0,,0,"",5,5,5,5,5,5,5,5,4,4,2,5,5,3,3,5,3,5,4,2,4,1,0,1,1,0,0,0,1,0,,0,"",1,1,1,1,0,0,1,1,1,1,0,0,,0,"",1,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,3,3,4,2,4,4,2,1,1,4,1,3,3,2,4,4,1,5,5,3,5,1,1,1,4,1,5,1,5,1,1,3,1,0,0,1,0,0,0,0,,0,"",1
4257,5,469,12/14/2022 12:03:42 PM,12/14/2022 12:58:26 PM,1,1,2,2,6,9,1,0,0,,0,"",9,8,1,3,2,2,1,0,0,1,0,,0,"",2,2,4,4,7,0,0,1,1,1,0,0,,0,"",4,5,5,4,4,4,3,5,4,4,3,4,4,5,3,5,4,5,4,4,4,0,1,0,0,0,0,1,1,0,,0,"",0,0,1,1,0,0,1,1,1,1,0,0,,0,"",3,1,4,1,3,4,1,2,2,3,4,4,4,3,4,4,4,3,4,4,5,5,2,5,3,4,3,4,5,5,4,4,5,4,4,5,5,1,5,5,5,3,5,4,5,5,5,5,0,1,0,0,0,0,0,0,,0,"",1
4258,5,470,12/14/2022 12:50:13 PM,12/14/2022 12:57:18 PM,1,1,1,1,32,9,1,0,0,,0,"",9,6,1,2,2,2,1,1,0,1,0,,0,"",2,2,7,7,13,0,0,0,1,1,0,0,,0,"",1,2,2,1,2,2,1,2,1,2,2,4,1,2,1,3,1,5,2,2,3,0,0,0,0,0,0,0,0,1,,0,"",0,0,0,0,0,0,0,0,0,0,0,1,,0,"",3,3,2,1,2,2,1,2,1,1,1,1,1,2,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1
4260,5,472,12/14/2022 12:45:06 PM,12/14/2022 12:54:19 PM,1,1,2,2,1,9,1,0,0,,0,"",9,2,2,1,2,2,1,1,0,1,0,,0,"",1,2,2,2,9,0,1,0,0,0,0,0,,0,"",1,3,5,2,4,1,1,1,1,4,5,3,2,5,5,5,2,3,5,5,5,1,1,1,1,1,0,0,0,0,,0,"",1,1,0,0,0,1,0,1,1,1,0,0,,0,"",1,1,1,1,4,1,2,1,1,2,2,3,3,1,2,1,4,4,4,4,5,5,2,1,1,1,2,2,2,2,1,5,3,5,3,5,5,1,4,4,5,1,5,1,4,3,2,2,0,0,0,0,0,0,0,1,,0,"",1
4261,5,473,12/14/2022 12:51:15 PM,12/14/2022 12:53:07 PM,1,1,2,2,5,9,1,0,0,,0,"",9,10,2,2,2,2,1,1,0,1,0,,0,"",2,1,1,1,13,0,0,0,0,1,0,0,,0,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1
4262,5,474,12/14/2022 12:14:53 PM,12/14/2022 12:48:35 PM,1,1,2,2,2,9,1,0,0,,0,"",9,4,3,1,2,2,0,1,1,1,0,,0,"",1,2,2,2,6,0,0,1,0,0,0,0,,0,"",4,4,2,3,3,3,3,4,4,4,2,5,4,2,3,5,2,4,2,1,4,1,0,1,1,1,1,0,0,0,,0,"",0,0,1,0,0,0,0,1,0,0,0,0,,0,"",4,1,3,1,3,3,2,3,2,2,3,3,3,1,2,1,2,5,5,5,5,5,4,5,5,5,5,5,5,5,2,5,3,4,2,5,5,1,3,3,5,1,4,3,3,2,3,3,0,0,0,0,0,0,0,1,,0,"",1
4263,5,475,12/14/2022 12:29:26 PM,12/14/2022 12:42:12 PM,1,1,1,1,20,9,1,0,0,,0,"",9,13,1,2,1,2,0,1,0,0,0,,0,"",2,1,1,1,18,0,0,0,1,1,0,0,,0,"",3,2,1,1,2,2,1,1,1,1,1,4,2,2,1,5,1,5,5,1,2,0,0,0,0,1,1,0,0,0,,0,"",0,0,1,1,0,0,0,1,0,0,0,0,,0,"",1,1,4,2,2,2,1,1,1,4,4,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",1
